Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,Price_Trend,SMA_Crossover,State
2020-02-06,9617.8212890625,9824.619140625,9539.818359375,-1.0139854854123669,0.1611771065979976,-1.0301982376400636,-1.04663288463319,1,1,3
2020-02-07,9726.0029296875,9834.716796875,9726.0029296875,-1.0119307907985935,0.0146439474527806,-1.0288672859004535,-1.0450031700836109,1,1,3
2020-02-08,9793.0703125,9876.7490234375,9678.91015625,-1.0097818391285376,0.0452764324650931,-1.0270593588769277,-1.0433400180530077,1,1,3
2020-02-09,9863.89453125,10129.435546875,9850.392578125,-1.001967270849793,0.0752727652449939,-1.0247831649406618,-1.0415013862226463,1,1,3
2020-02-10,10115.5595703125,10165.765625,9784.5634765625,-1.0100461350649192,0.2440992412467434,-1.023050366662383,-1.040027583238182,0,1,1
2020-02-11,9855.8916015625,10210.052734375,9729.3349609375,-0.9991228738117834,0.162084565755856,-1.020667574401615,-1.0382347722431802,1,1,3
2020-02-12,10202.3876953125,10393.611328125,10202.3876953125,-0.9954628362152844,0.4355273041082385,-1.0176729550783568,-1.0363471142609768,1,1,3
2020-02-13,10323.9609375,10457.626953125,10116.1611328125,-0.9989320237502848,0.7144199425943,-1.0149132728618877,-1.0344998665890095,0,1,1
2020-02-14,10211.55078125,10321.99609375,10125.5341796875,-0.9958958362038032,0.430524793001772,-1.0118800737479885,-1.032568449362268,1,1,3
2020-02-15,10313.8564453125,10341.5556640625,9874.427734375,-1.0090267815573022,0.4553765887698938,-1.0098635327872307,-1.0309348147827455,0,1,1
2020-02-16,9889.1796875,10053.96875,9722.38671875,-1.0076285796046054,0.4322474729607739,-1.0082650606772987,-1.0292904288137572,1,1,3
2020-02-17,9936.560546875,9938.8154296875,9507.6376953125,-1.015217501283854,0.5560141606618908,-1.0077478145089684,-1.0278653536979738,0,1,1
2020-02-18,9691.23046875,10161.935546875,9632.3828125,-1.0011806324624684,0.6160560654454256,-1.0064601837165956,-1.026074809593624,1,1,3
2020-02-19,10143.798828125,10191.67578125,9611.2236328125,-1.0169806269990316,0.6028938040890547,-1.0062661208033508,-1.024541448483962,0,1,1
2020-02-20,9629.3251953125,9643.216796875,9507.900390625,-1.017754493509725,0.505392676321685,-1.005863705996234,-1.0230278759456823,0,1,1
2020-02-21,9611.7822265625,9723.0146484375,9589.7431640625,-1.0153324785105398,0.3169387218171005,-1.0054057212383354,-1.021330365807014,1,1,3
2020-02-22,9687.70703125,9698.2314453125,9600.728515625,-1.0160550451557115,0.0766946684235465,-1.004908344660083,-1.0198733590491706,0,1,1
2020-02-23,9663.318359375,9937.404296875,9657.791015625,-1.0079366821677245,0.3289514967321557,-1.0039239483103066,-1.0182934455125272,1,1,3
2020-02-24,9921.5830078125,9951.74609375,9537.04296875,-1.0164591036470647,0.5127160854269975,-1.00319194389737,-1.016886365279773,0,1,1
2020-02-25,9651.3125,9652.7373046875,9305.021484375,-1.026041742571844,0.3916988338497651,-1.0036158447364505,-1.0158980871876035,0,1,1
2020-02-26,9338.2900390625,9354.7783203125,8704.4267578125,-1.0422323259721484,0.7646140709890059,-1.0050343859924509,-1.0154852817046918,0,1,1
2020-02-27,8825.09375,8932.892578125,8577.19921875,-1.0433515488808869,0.5311004678714704,-1.006612319692335,-1.015042434013285,0,1,1
2020-02-28,8788.728515625,8890.4560546875,8492.9326171875,-1.0468320521165608,0.4903053785526862,-1.0084729616128314,-1.0145438070638109,0,1,1
2020-02-29,8671.212890625,8775.6318359375,8599.5087890625,-1.0490981349402406,0.0745419114162154,-1.0108398484510868,-1.014271703159785,0,1,1
2020-03-01,8599.7587890625,8726.796875,8471.212890625,-1.05024924203506,0.0536322437877797,-1.01285882702449,-1.0139418029038434,0,1,1
2020-03-02,8563.2646484375,8921.30859375,8532.630859375,-1.0407055558171578,0.4078525645576343,-1.0149470871198063,-1.0135162105250763,1,0,2
2020-03-03,8865.3876953125,8901.5986328125,8704.990234375,-1.0432492828568345,0.3856346944756966,-1.0173468969638573,-1.013111725055614,0,0,0
2020-03-04,8788.5419921875,8843.3662109375,8712.431640625,-1.0442601420046964,0.0252107808310222,-1.0196232508684526,-1.013157301617932,0,0,0
2020-03-05,8760.28515625,9142.0546875,8757.25390625,-1.034210070597391,0.2587948251299537,-1.021547371269258,-1.0129865105716964,1,0,2
2020-03-06,9078.30859375,9167.6953125,9032.0791015625,-1.0328499415785968,0.312048385721631,-1.0227437576497802,-1.0127358974784522,1,0,2
2020-03-07,9121.6005859375,9163.220703125,8890.744140625,-1.0394541242662303,0.0945698427530069,-1.0243420195156212,-1.0127478914075494,0,0,0
2020-03-08,8908.2060546875,8914.34375,8105.2529296875,-1.064363288182221,0.2717704249179135,-1.0268100947018135,-1.0132724800395947,0,0,0
2020-03-09,8111.146484375,8177.79345703125,7690.09814453125,-1.070093916980035,0.6002980049313648,-1.030270883067428,-1.0137643299465404,0,0,0
2020-03-10,7922.14697265625,8136.9453125,7814.76318359375,-1.0705261888805746,0.3774838957483247,-1.0329599126048707,-1.0142343794051432,0,0,0
2020-03-11,7910.08984375,7950.814453125,7642.8125,-1.0704733569965974,0.2108975659053534,-1.035607425790188,-1.0147588247262458,1,0,2
2020-03-12,7913.6162109375,7929.1162109375,4860.35400390625,-1.1618246596608854,0.9325745432306518,-1.0429641849365228,-1.0170905459344264,0,0,0
2020-03-13,5017.8310546875,5838.11474609375,4106.98095703125,-1.1434055809788175,1.88441399340468,-1.0493596608714857,-1.0188771982413962,1,0,2
2020-03-14,5573.07763671875,5625.2265625,5125.0693359375,-1.1546927952104624,0.0916249206299096,-1.056729674536581,-1.020916663326488,0,0,0
2020-03-15,5201.06689453125,5836.64501953125,5169.283203125,-1.1487298911788435,-0.0101152822751962,-1.0633722428861414,-1.0227867302740574,1,0,2
2020-03-16,5385.2294921875,5385.2294921875,4575.35791015625,-1.1604673671515096,0.5262805463030436,-1.0701230260020898,-1.0250381706560876,0,0,0
2020-03-17,5002.578125,5371.3486328125,4981.9091796875,-1.1539079922115845,0.2080613695784081,-1.0757313183531116,-1.0273536154850498,1,0,2
2020-03-18,5227.11376953125,5331.833984375,5069.3359375,-1.1535100769625544,0.1729699973453972,-1.0812634208356315,-1.0299430539584784,1,0,2
2020-03-19,5245.41650390625,6329.73583984375,5236.96875,-1.123912678707203,0.7920081903944155,-1.0851343687607904,-1.031907332967467,1,0,2
2020-03-20,6191.65380859375,6844.26171875,5865.78173828125,-1.1236770360664952,0.9543989795841388,-1.0888796813684378,-1.0339877414058525,1,0,2
2020-03-21,6206.521484375,6378.13525390625,5932.8232421875,-1.124102997871217,0.3907143565370389,-1.092588577566667,-1.0359771759349994,0,0,0
2020-03-22,6185.55810546875,6359.697265625,5823.7138671875,-1.1351252487524992,0.2777411236116419,-1.0973302841488313,-1.038216216391407,0,0,0
2020-03-23,5831.37451171875,6443.9345703125,5785.00439453125,-1.1169192419837894,0.5793009882037755,-1.101029950174427,-1.0400564415203013,1,0,2
2020-03-24,6436.642578125,6789.02294921875,6411.06640625,-1.1070253606164815,0.6609149513935505,-1.104181985951818,-1.041664548032589,1,0,2
2020-03-25,6738.716796875,6892.51123046875,6536.92626953125,-1.1086948208468592,0.4895815805322221,-1.107922570352687,-1.043235688607278,0,0,0
2020-03-26,6675.1708984375,6735.4638671875,6590.962890625,-1.1075958175480385,0.0522468468360955,-1.1116762683478356,-1.045056388771,1,0,2
2020-03-27,6719.38916015625,6793.83642578125,6466.70166015625,-1.1152577755526814,0.0176103744968273,-1.1154830872548105,-1.0471052402625316,0,0,0
2020-03-28,6467.25390625,6467.5009765625,6117.837890625,-1.1223283289278718,0.0317455570649034,-1.1183940606618867,-1.0493387057084511,0,0,0
2020-03-29,6245.62451171875,6250.46728515625,5920.0859375,-1.1322738438676911,-0.2754416175268761,-1.121516703401295,-1.0518168557163436,0,0,0
2020-03-30,5925.53857421875,6517.19580078125,5903.234375,-1.1164990290404022,0.1363073122065459,-1.1238254348958563,-1.0541339610496132,1,0,2
2020-03-31,6430.6064453125,6504.51513671875,6374.162109375,-1.1162255713302849,-0.0672650853250548,-1.1261230866791891,-1.05628208958567,1,0,2
2020-04-01,6437.3193359375,6612.57373046875,6202.37353515625,-1.111002541201839,0.2893823074982572,-1.1235708270167708,-1.0585455401612085,1,0,2
2020-04-02,6606.7763671875,7088.24755859375,6595.91845703125,-1.1051980873166531,0.6344368211995185,-1.1216520670785242,-1.0607656068011655,1,0,2
2020-04-03,6797.396484375,7003.220703125,6673.3359375,-1.1070693644337133,0.224755107482945,-1.119260443804193,-1.0629533459294358,0,0,0
2020-04-04,6738.3828125,6878.95361328125,6696.48486328125,-1.1029022894023297,-0.0484174018649087,-1.11695900610372,-1.065118205941345,1,0,2
2020-04-05,6862.53759765625,6883.4140625,6715.92919921875,-1.105275598349419,-0.2218159399432456,-1.1141873049333997,-1.0670654269587574,0,0,0
2020-04-06,6788.0498046875,7271.78125,6782.8896484375,-1.0903441065923207,0.598406668962131,-1.110995160525186,-1.0687388544146466,1,0,2
2020-04-07,7273.64404296875,7427.939453125,7136.71435546875,-1.0933066814104242,0.4732292423409009,-1.1079717781344631,-1.0703186857086078,0,0,0
2020-04-08,7179.283203125,7356.2236328125,7153.3056640625,-1.0884082116671232,0.1580835897575376,-1.106188762750422,-1.0720833970181725,1,0,2
2020-04-09,7337.96630859375,7341.4482421875,7179.09423828125,-1.0894025826559603,0.0284391565750099,-1.1044675179943295,-1.0735485740341335,0,0,0
2020-04-10,7303.8154296875,7303.8154296875,6802.47509765625,-1.1029654813715082,0.4439499458673773,-1.1034060031979838,-1.0752724874494772,0,0,0
2020-04-11,6867.4404296875,6926.06982421875,6789.9208984375,-1.1031646134337685,-0.1410661713670346,-1.1018009571514482,-1.077049429596164,0,0,0
2020-04-12,6858.06787109375,7119.947265625,6811.078125,-1.099685050645067,0.0729933684044739,-1.1009354652612653,-1.07874135797308,1,0,2
2020-04-13,6965.61669921875,6965.61669921875,6668.259765625,-1.103600935323691,0.207904071719345,-1.1007634924508678,-1.0806767526155163,0,0,0
2020-04-14,6843.28173828125,6958.55712890625,6793.8212890625,-1.103682010953854,-0.0048059043167207,-1.100511751813657,-1.0824413694073711,0,0,0
2020-04-15,6845.5615234375,6928.66455078125,6633.40283203125,-1.1099049030679786,-0.0907661003624202,-1.100627712855981,-1.0841380147703723,0,0,0
2020-04-16,6640.4541015625,7134.45068359375,6555.50439453125,-1.095158482174046,0.5930445566629786,-1.099618337070618,-1.085208769997938,1,0,2
2020-04-17,7116.552734375,7167.18310546875,7050.33203125,-1.095799032742082,-0.0801462259061474,-1.0982860499763305,-1.0862698411496536,0,0,0
2020-04-18,7092.29150390625,7269.95654296875,7089.2470703125,-1.0907826279146804,-0.0832709266416431,-1.096202383257343,-1.0871590103651705,1,0,2
2020-04-19,7260.92236328125,7280.52197265625,7167.0546875,-1.0929025167395745,-0.1368616585282335,-1.095017379004368,-1.0880452219128784,0,0,0
2020-04-20,7186.87353515625,7240.29052734375,6835.5029296875,-1.102453984397752,0.1667575478658482,-1.0943257772592794,-1.0891013821330788,0,0,0
2020-04-21,6879.7841796875,6934.5517578125,6834.4423828125,-1.102504783702788,-0.0765458622904984,-1.0938990244134033,-1.0903516495068446,0,0,0
2020-04-22,6879.4404296875,7145.86572265625,6867.78173828125,-1.0951459529934071,-0.0454375262135808,-1.093394211593074,-1.091401577081974,1,0,2
2020-04-23,7121.30615234375,7491.78515625,7081.5947265625,-1.0854375823757518,0.438191724497516,-1.09230787504421,-1.0922346426718288,1,0,2
2020-04-24,7434.181640625,7574.19580078125,7434.181640625,-1.0816732310077597,0.0200129421890114,-1.091241763062765,-1.0931948753955565,1,1,3
2020-04-25,7550.48291015625,7641.36376953125,7521.67236328125,-1.081081902220805,-0.059949402491188,-1.090026768556709,-1.094170661806275,1,1,3
2020-04-26,7570.13916015625,7700.59423828125,7561.40771484375,-1.0776668813977432,-0.0538819732622841,-1.0893901250739788,-1.0949437485443745,1,1,3
2020-04-27,7679.4189453125,7795.60107421875,7679.4189453125,-1.0740715981258775,0.0919852835709899,-1.088424149458264,-1.095140158493046,1,1,3
2020-04-28,7796.97021484375,7814.52734375,7730.806640625,-1.0737156692836374,-0.0483244023730856,-1.0876862978219937,-1.0952134305855297,1,1,3
2020-04-29,7806.71240234375,8871.75390625,7786.04931640625,-1.042837609778701,1.2260410941381903,-1.085347829738417,-1.0946532597183294,1,1,3
2020-04-30,8797.669921875,9440.650390625,8533.255859375,-1.0472638992991128,1.5451185808084662,-1.082550526017778,-1.094183706477702,0,1,1
2020-05-01,8672.7822265625,9048.0234375,8667.763671875,-1.040857877889767,0.4649690973606433,-1.079421515015333,-1.0917364134332366,1,1,3
2020-05-02,8869.0576171875,9007.1875,8811.3662109375,-1.0370110857266512,0.2793792550184453,-1.0762740619497155,-1.0895839340137812,1,1,3
2020-05-03,8983.6142578125,9167.78125,8830.9716796875,-1.0398419828000505,0.608072082775918,-1.0730721213856822,-1.0872603738574478,0,1,1
2020-05-04,8895.7451171875,8956.90625,8645.0244140625,-1.0393702424636484,0.5428284107345746,-1.0698424186988766,-1.085047906073091,1,1,3
2020-05-05,8912.83203125,9062.4150390625,8856.8271484375,-1.0365614610626117,0.4215707466087608,-1.0661591501888468,-1.0825411512623917,1,1,3
2020-05-06,9007.44140625,9411.4677734375,8966.7060546875,-1.0283077343845264,0.7151660549317128,-1.0628019413168244,-1.080000117824428,1,1,3
2020-05-07,9261.8955078125,9992.6640625,9138.322265625,-1.0070978338049044,1.2690488772358282,-1.058347414450969,-1.0770380346883954,1,1,3
2020-05-08,9936.162109375,9996.7431640625,9767.1728515625,-1.0104793474124318,0.828806117080086,-1.0543146265664791,-1.07474315175753,0,1,1
2020-05-09,9840.90625,9913.86328125,9580.64453125,-1.01820739456967,0.582801711572385,-1.0505634774000534,-1.0726093831620669,0,1,1
2020-05-10,9591.1689453125,9595.5810546875,8395.107421875,-1.0442233432247572,1.3734291540193206,-1.0476391656812816,-1.070993328569654,0,1,1
2020-05-11,8755.53515625,9033.470703125,8374.3232421875,-1.0490270856882888,1.0806831870418203,-1.0449535442310194,-1.0692514666095083,0,1,1
2020-05-12,8610.3857421875,8949.8984375,8569.6435546875,-1.0427307628677809,0.3741238686809683,-1.0423212813598164,-1.0677505508517957,1,1,3
2020-05-13,8805.3876953125,9317.87890625,8805.3876953125,-1.028269661450624,0.5352495046980961,-1.0394503388846597,-1.066157235133557,1,1,3
2020-05-14,9271.3291015625,9793.2685546875,9255.03515625,-1.0138637126978771,1.047992629210656,-1.036044981068854,-1.0642386959447483,1,1,3
2020-05-15,9734.291015625,9755.828125,9261.3984375,-1.0264613639437483,0.657937761793398,-1.0333019667906034,-1.0625972553685412,0,1,1
2020-05-16,9333.240234375,9564.205078125,9260.6943359375,-1.0249448780314612,0.0921089636859176,-1.030654295922218,-1.060770124624934,1,1,3
2020-05-17,9374.9296875,9823.001953125,9349.5458984375,-1.0158202671194791,0.2770139514802803,-1.027728945171056,-1.058615347627259,1,1,3
2020-05-18,9675.6953125,9906.0302734375,9570.359375,-1.0140857188574777,0.3592362265012043,-1.0247343608884798,-1.056224269911203,1,1,3
2020-05-19,9727.0634765625,9836.0478515625,9539.6240234375,-1.0140092089456831,0.2378598052959303,-1.0232866139859689,-1.0541507864294242,1,1,3
2020-05-20,9725.3291015625,9804.7939453125,9447.201171875,-1.0204103764351686,0.1101052893162269,-1.0219380444009625,-1.0522123380670907,0,1,1
2020-05-21,9522.740234375,9555.2421875,8869.9306640625,-1.0341169056730763,0.2412504077842535,-1.0215995163742724,-1.0506568558239997,0,1,1
2020-05-22,9080.3349609375,9232.9365234375,9008.638671875,-1.030985065568352,-0.2076460213747673,-1.0212968928583452,-1.0491554435414356,1,1,3
2020-05-23,9185.0625,9302.501953125,9118.1083984375,-1.0301553183052696,-0.3059089170672847,-1.0208104337377295,-1.047599386520195,1,1,3
2020-05-24,9212.283203125,9288.404296875,8787.2509765625,-1.0431690718311466,-0.0798924324476246,-1.0210012089209184,-1.0463909168416172,0,1,1
2020-05-25,8786.107421875,8951.005859375,8719.66796875,-1.039547926267527,-0.1379492010072832,-1.0211511876094663,-1.0450611726559835,1,1,3
2020-05-26,8909.5859375,8991.9677734375,8757.2939453125,-1.0417809417621595,-0.2183354432188472,-1.0218278048925702,-1.044078685614781,0,1,1
2020-05-27,8837.380859375,9203.3203125,8834.1572265625,-1.0310335137559556,-0.0694319620632602,-1.0230298419639066,-1.0428188299103782,1,1,3
2020-05-28,9184.9453125,9546.3193359375,9148.45703125,-1.0203243407056486,0.0073012606925864,-1.0235242522722707,-1.0414414171909123,1,1,3
2020-05-29,9528.35546875,9573.6669921875,9379.3388671875,-1.0230154145500785,-0.0620675698375929,-1.0237657084693788,-1.040098330664442,0,1,1
2020-05-30,9438.9140625,9704.0302734375,9366.7294921875,-1.0148984167270516,-0.0702604530054575,-1.0222930263130103,-1.038316635627215,1,1,3
2020-05-31,9700.10546875,9700.34375,9432.296875,-1.0223340152127196,-0.303766025614513,-1.0209525145613056,-1.0366813423846402,0,1,1
2020-06-01,9463.60546875,10199.5654296875,9450.8994140625,-1.0003955412620986,0.0465434486118691,-1.0188264623289338,-1.034672604761438,1,1,3
2020-06-02,10162.9736328125,10182.3408203125,9460.5712890625,-1.0201984421592778,0.2323384930075816,-1.0184211300041817,-1.0329852792128542,0,1,1
2020-06-03,9533.7607421875,9682.859375,9471.8466796875,-1.0162558457529236,-0.4342464462171351,-1.0185412616493914,-1.0312165502868802,1,1,3
2020-06-04,9655.8544921875,9887.6103515625,9525.2470703125,-1.0117849911807963,-0.3911114085850278,-1.0178042220428336,-1.0292314749267748,1,1,3
2020-06-05,9800.2158203125,9869.2373046875,9663.216796875,-1.0159819936618173,-0.5049078735251273,-1.017354110773781,-1.0276296461702834,0,1,1
2020-06-06,9664.904296875,9773.431640625,9591.0244140625,-1.016350224157203,-0.6497947780545223,-1.0173807249333475,-1.0260223080746995,0,1,1
2020-06-07,9653.0029296875,9768.498046875,9458.150390625,-1.0130830203623806,-0.4338788716459192,-1.0173303699501195,-1.0244503582688411,1,1,3
2020-06-08,9760.0634765625,9782.306640625,9675.8857421875,-1.0126904595936963,-0.6003579304543188,-1.0172641430615528,-1.0228275788027656,1,1,3
2020-06-09,9774.3603515625,9836.369140625,9664.7197265625,-1.011938344711376,-0.4950851953471284,-1.0168386821503792,-1.0209963463588128,1,1,3
2020-06-10,9794.119140625,9908.896484375,9728.291015625,-1.0096272721179929,-0.4012654184901255,-1.0156088258247242,-1.0191173306095238,1,1,3
2020-06-11,9870.078125,9938.2978515625,9263.0693359375,-1.026660678028003,-0.1870599094314667,-1.0153916573906143,-1.0177317970389252,0,1,1
2020-06-12,9320.6904296875,9540.4658203125,9285.8515625,-1.0217193876104362,-0.5473219850136054,-1.014968009453846,-1.0164427068228183,1,1,3
2020-06-13,9480.7353515625,9493.2119140625,9396.009765625,-1.021892308505452,-0.7853827327275666,-1.0138995017562231,-1.0152332720202255,0,1,1
2020-06-14,9477.5537109375,9482.2705078125,9347.59375,-1.0246412350072138,-0.7180434372616122,-1.0131508956776614,-1.0140914143112376,0,1,1
2020-06-15,9386.03515625,9504.8603515625,8990.17578125,-1.022655739088446,-0.3544133318902106,-1.0121904382075733,-1.0129784774870076,1,1,3
2020-06-16,9454.2666015625,9579.4306640625,9400.4453125,-1.019943065300639,-0.596622032848778,-1.011633481805737,-1.0118833968379994,1,1,3
2020-06-17,9533.7841796875,9540.4228515625,9327.33984375,-1.021737680820909,-0.6620939620157273,-1.0117044589919473,-1.0108318241023468,0,0,0
2020-06-18,9481.5673828125,9482.7822265625,9328.3955078125,-1.0238629696316472,-0.7756757980831258,-1.0117470227557563,-1.0104479459485824,0,0,0
2020-06-19,9410.2939453125,9440.8759765625,9274.2958984375,-1.0277095190987702,-0.687827762270181,-1.0123903894788653,-1.010052339006309,0,0,0
2020-06-20,9290.9599609375,9394.9716796875,9247.3798828125,-1.0263326440564586,-0.805846707206122,-1.012591198485107,-1.0097584773096595,1,0,2
2020-06-21,9330.9267578125,9401.107421875,9300.4306640625,-1.0272245518307492,-0.8910576265945007,-1.0139385370757277,-1.0095604848031037,0,0,0
2020-06-22,9300.9150390625,9655.0732421875,9296.8720703125,-1.01650436644976,-0.6183949925696572,-1.0137530225653295,-1.0090883387698515,1,0,2
2020-06-23,9644.076171875,9670.541015625,9547.2470703125,-1.0170964536616929,-0.8117016206156681,-1.0137952374458286,-1.0086377151555763,0,0,0
2020-06-24,9632.1494140625,9680.3671875,9278.2333984375,-1.0269145076996864,-0.7194594990796683,-1.0145550336899416,-1.0084425465190323,0,0,0
2020-06-25,9314.126953125,9340.1611328125,9095.32421875,-1.028430386871991,-0.735766653660433,-1.015180185352556,-1.0084450279157853,0,0,0
2020-06-26,9260.9951171875,9310.5166015625,9101.73828125,-1.0315957796977482,-0.7487203291813433,-1.0159458090144,-1.0089406487110932,0,0,0
2020-06-27,9167.82421875,9207.810546875,8998.216796875,-1.0352467768685076,-0.7991217154114293,-1.0170588610361064,-1.009441721459741,0,0,0
2020-06-28,9048.4609375,9197.546875,8975.525390625,-1.0321964522804337,-0.9270731024260244,-1.0180384415773998,-1.009724735714836,1,0,2
2020-06-29,9140.029296875,9237.5732421875,9041.8759765625,-1.030727929163764,-0.837454263941105,-1.018982044479551,-1.0094517084218877,1,0,2
2020-06-30,9185.5810546875,9217.8359375,9084.837890625,-1.0323700709264292,-0.8716449273137896,-1.0201241756966124,-1.0091147184170994,0,0,0
2020-07-01,9145.9853515625,9309.7548828125,9104.7353515625,-1.0295638985073174,-0.8605230983119675,-1.0202699738794732,-1.0088483380513908,1,0,2
2020-07-02,9231.1396484375,9274.962890625,9036.623046875,-1.0328230933343707,-0.8431922754613567,-1.020827596054263,-1.0089404590619226,0,0,0
2020-07-03,9124.8427734375,9202.3447265625,9058.794921875,-1.033944743203039,-0.9969829781630236,-1.0214328628917202,-1.0093467207278235,0,0,0
2020-07-04,9084.2333984375,9183.2958984375,9053.6298828125,-1.0325410805904998,-1.034178419806806,-1.0218295889203253,-1.0094697201830796,1,0,2
2020-07-05,9126.0908203125,9162.18359375,8977.015625,-1.0343598140250745,-1.0052653988703877,-1.0224173613165262,-1.0096601948492143,0,0,0
2020-07-06,9072.849609375,9375.474609375,9058.6640625,-1.024992689142083,-0.7700533689437404,-1.0226709507305778,-1.009845763186969,1,0,2
2020-07-07,9349.1611328125,9360.6171875,9201.8154296875,-1.0288198229297654,-0.9610971799118002,-1.0230266121271512,-1.0101438505617393,0,0,0
2020-07-08,9253.0205078125,9450.3359375,9249.5,-1.0233506383904154,-0.6845190004876398,-1.0230008831256758,-1.0103328381083263,1,0,2
2020-07-09,9427.994140625,9431.37890625,9234.9990234375,-1.02802174749377,-0.7647961269475042,-1.0230165630690191,-1.010486824642297,0,0,0
2020-07-10,9273.357421875,9287.4716796875,9118.001953125,-1.0279956576745222,-0.8186080544902846,-1.0231000787252753,-1.0103629849614282,1,0,2
2020-07-11,9277.51171875,9293.5322265625,9199.4853515625,-1.029190450048082,-0.988918765135256,-1.0231988050844407,-1.010326677885916,0,0,0
2020-07-12,9241.0546875,9319.4189453125,9197.4501953125,-1.0280673440034558,-0.9321920994251706,-1.0237794916453822,-1.0102844358347425,1,0,2
2020-07-13,9277.205078125,9306.4052734375,9224.29296875,-1.029088942449008,-0.7874821073867924,-1.024381748031222,-1.0099995790980618,0,0,0
2020-07-14,9238.703125,9283.841796875,9171.6611328125,-1.0291013806186495,-0.7608175123948053,-1.0244915716219565,-1.0097882338168955,0,0,0
2020-07-15,9241.8974609375,9275.3251953125,9171.93359375,-1.0306663450555391,-0.8665058816177257,-1.0246038602484788,-1.0095633731170084,0,0,0
2020-07-16,9191.98046875,9214.3125,9088.947265625,-1.0325491805692664,-0.8726747864699793,-1.0246517395313632,-1.009594036748756,0,0,0
2020-07-17,9131.8125,9182.25390625,9089.2021484375,-1.0319538169614275,-0.9561475771777084,-1.0244863688424657,-1.0098293140367427,1,0,2
2020-07-18,9151.18359375,9230.9833984375,9100.82421875,-1.0317162479212756,-1.035967660026187,-1.0244622532358605,-1.0100053416095904,1,0,2
2020-07-19,9158.005859375,9201.3984375,9097.6328125,-1.0308844074052534,-1.003586097196646,-1.0244701114896273,-1.010328756048024,1,0,2
2020-07-20,9187.220703125,9214.2705078125,9137.509765625,-1.0315549764339242,-0.9650622366451332,-1.024429177879275,-1.0105153063879568,0,0,0
2020-07-21,9162.5146484375,9407.2626953125,9149.3896484375,-1.0250109216785577,-0.7615466814325758,-1.0242005298131118,-1.0110133030147834,1,0,2
2020-07-22,9375.080078125,9530.5185546875,9319.6533203125,-1.0203363844943016,-0.8340713874883482,-1.0235734539600154,-1.011016093742222,1,0,2
2020-07-23,9527.1416015625,9610.2470703125,9483.00390625,-1.0186057800421864,-0.7579227722575588,-1.0228031394173362,-1.0110636355363976,1,0,2
2020-07-24,9585.5146484375,9623.3369140625,9481.4541015625,-1.0199782258826255,-0.8331036485433871,-1.0221722395594022,-1.011229393821473,0,0,0
2020-07-25,9539.4853515625,9704.556640625,9530.2119140625,-1.0156222575261868,-0.8304003495010939,-1.0212312494733051,-1.0112221159578338,1,0,2
2020-07-26,9680.234375,10023.8076171875,9652.84765625,-1.0085377491313985,-0.6465122932656889,-1.0204048911688868,-1.0110640608660906,1,0,2
2020-07-27,9905.2177734375,11298.2216796875,9903.9697265625,-0.9748101959725992,0.0541316138045754,-1.0176925565310435,-1.0102897589002966,1,0,2
2020-07-28,11017.4638671875,11204.3271484375,10632.6318359375,-0.9772348199537092,-0.2569081044945994,-1.015376644743733,-1.0095724517271405,0,0,0
2020-07-29,10912.953125,11304.3974609375,10856.1416015625,-0.9714056262457365,-0.452654911931275,-1.0125334133538335,-1.0087524295812105,1,0,2
2020-07-30,11099.8330078125,11169.3564453125,10895.455078125,-0.971071797907359,-0.5356844874476401,-1.0096747274997608,-1.0079724092939857,1,0,2
2020-07-31,11110.2109375,11415.8642578125,10987.0537109375,-0.964478142158422,-0.5213797392718348,-1.0064249099381049,-1.0067143871717734,1,1,3
2020-08-01,11322.5703125,11794.775390625,11239.6826171875,-0.950929850707953,-0.3838526860569967,-1.0025511061973809,-1.005282235809673,1,1,3
2020-08-02,11758.7646484375,12034.14453125,11018.1298828125,-0.9728611347897812,-0.3209013763827858,-0.999727375708647,-1.004290280426224,0,1,1
2020-08-03,11043.7685546875,11453.0791015625,11012.4150390625,-0.966873824642366,-0.6576592643047025,-0.9966023410618304,-1.003121581222089,1,1,3
2020-08-04,11246.203125,11385.3818359375,11094.1455078125,-0.9681305955051396,-0.6114984721802602,-0.9934618290982216,-1.0020184766946627,0,1,1
2020-08-05,11203.8232421875,11786.6171875,11158.28515625,-0.9513203485606968,-0.4623729119535807,-0.9893825605111026,-1.000630162523523,1,1,3
2020-08-06,11749.87109375,11902.3359375,11598.7138671875,-0.9503029366210238,-0.5100447715407769,-0.9852820968820296,-0.9991849578974764,1,1,3
2020-08-07,11778.89453125,11898.0380859375,11408.59375,-0.9558418659213636,-0.5227080648185647,-0.9814717259163774,-0.9978088150295772,0,1,1
2020-08-08,11604.5537109375,11800.064453125,11558.431640625,-0.951102164862986,-0.7850178029286604,-0.9774651042801308,-0.9962589627277206,1,1,3
2020-08-09,11737.3251953125,11806.056640625,11548.7841796875,-0.953534767474866,-0.7889074044900979,-0.9735469710299376,-0.9947861804117696,0,1,1
2020-08-10,11662.2568359375,12045.140625,11662.2568359375,-0.9472480614830808,-0.3820391396148979,-0.96964176169729,-0.9931681667250124,1,1,3
2020-08-11,11881.6474609375,11932.7109375,11195.708984375,-0.961773659360379,-0.3383698703834893,-0.9667007728992524,-0.9920609034183638,0,1,1
